POPULATION_NAME,FISCAL_YEAR,RACE_GRP,TOTAL_CT,MHS1_CT,MHS5_CT
MCP-SCAN (Nurs hm cert) / LA,2022,R2 Asian or Pacific Islander,124.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2019,R5 White,239.0,66.0,15.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2021,R7 Unknown,69.0,13.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2022,R5 White,214.0,53.0,12.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2019,R3 Black,34.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2019,R5 White,239.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2019,R7 Unknown,78.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2020,R2 Asian or Pacific Islander,16.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2020,R3 Black,28.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2020,R4 Hispanic,183.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2020,R5 White,226.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2020,R7 Unknown,70.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2021,R2 Asian or Pacific Islander,18.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2021,R4 Hispanic,200.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2021,R5 White,214.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2021,R7 Unknown,69.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2022,R2 Asian or Pacific Islander,15.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2022,R3 Black,36.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/Rvrsd,2022,R7 Unknown,83.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2019,R4 Hispanic,155.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2019,R5 White,123.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2019,R7 Unknown,50.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2020,R3 Black,18.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2020,R4 Hispanic,171.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2020,R5 White,104.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2020,R7 Unknown,40.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2021,R3 Black,21.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2021,R4 Hispanic,154.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2021,R5 White,117.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2021,R7 Unknown,42.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2022,R3 Black,25.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2022,R4 Hispanic,153.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2022,R5 White,123.0,0.0,0.0
MCP-SCAN (Nurs hm cert)/S Ber,2022,R7 Unknown,37.0,0.0,0.0
MCP-SCAN Hlth Plan / LA,2019,R3 Black,372.0,97.0,11.0
MCP-SCAN Hlth Plan / LA,2019,R4 Hispanic,4689.0,1194.0,48.0
MCP-SCAN Hlth Plan / LA,2019,R5 White,897.0,247.0,40.0
MCP-SCAN Hlth Plan / LA,2019,R7 Unknown,1548.0,347.0,19.0
MCP-SCAN Hlth Plan / LA,2020,R4 Hispanic,5171.0,1059.0,45.0
MCP-SCAN Hlth Plan / LA,2020,R5 White,918.0,218.0,42.0
MCP-SCAN Hlth Plan / LA,2020,R7 Unknown,1414.0,263.0,18.0
MCP-SCAN Hlth Plan / LA,2021,R4 Hispanic,5410.0,1385.0,38.0
MCP-SCAN Hlth Plan / LA,2021,R5 White,887.0,216.0,36.0
MCP-SCAN Hlth Plan / LA,2021,R7 Unknown,1274.0,276.0,16.0
MCP-SCAN Hlth Plan / LA,2022,R4 Hispanic,5438.0,1306.0,48.0
MCP-SCAN Hlth Plan / LA,2022,R5 White,824.0,210.0,31.0
MCP-SCAN Hlth Plan / LA,2022,R7 Unknown,1175.0,249.0,15.0
MCP-SCAN Hlth Plan / LA,2019,R4 Hispanic,4689.0,26.0,14.0
MCP-SCAN Hlth Plan / LA,2019,R5 White,897.0,20.0,17.0
MCP-SCAN Hlth Plan / LA,2020,R1 Alaskan Native or American Indian,11.0,0.0,0.0
MCP-SCAN Hlth Plan / LA,2020,R4 Hispanic,5171.0,25.0,19.0
MCP-SCAN Hlth Plan / LA,2020,R5 White,918.0,28.0,20.0
MCP-SCAN Hlth Plan / LA,2021,R4 Hispanic,5410.0,29.0,19.0
MCP-SCAN Hlth Plan / LA,2021,R5 White,887.0,18.0,17.0
MCP-SCAN Hlth Plan / LA,2022,R1 Alaskan Native or American Indian,13.0,0.0,0.0
MCP-SCAN Hlth Plan / LA,2022,R4 Hispanic,5438.0,26.0,15.0
MCP-SCAN Hlth Plan / LA,2022,R5 White,824.0,21.0,13.0
MCP-SCAN Hlth Plan / LA,2022,R6 Other,119.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2019,R5 White,479.0,69.0,17.0
MCP-SCAN Hlth Plan/Rvrsd,2020,R5 White,476.0,68.0,16.0
MCP-SCAN Hlth Plan/Rvrsd,2022,R7 Unknown,445.0,24.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2019,R3 Black,62.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2019,R4 Hispanic,1039.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2020,R2 Asian or Pacific Islander,107.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2020,R7 Unknown,455.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2021,R2 Asian or Pacific Islander,110.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2021,R3 Black,66.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2022,R2 Asian or Pacific Islander,115.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2022,R3 Black,60.0,0.0,0.0
MCP-SCAN Hlth Plan/Rvrsd,2022,R7 Unknown,445.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2019,R4 Hispanic,743.0,83.0,13.0
MCP-SCAN Hlth Plan/San Bern,2019,R2 Asian or Pacific Islander,84.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2019,R3 Black,53.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2019,R7 Unknown,264.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2020,R2 Asian or Pacific Islander,84.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2020,R3 Black,52.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2020,R4 Hispanic,782.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2020,R5 White,336.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2020,R7 Unknown,279.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2021,R2 Asian or Pacific Islander,94.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2021,R3 Black,57.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2021,R4 Hispanic,776.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2021,R7 Unknown,272.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2022,R2 Asian or Pacific Islander,89.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2022,R3 Black,50.0,0.0,0.0
MCP-SCAN Hlth Plan/San Bern,2022,R7 Unknown,267.0,0.0,0.0
MCP-San Diego PACE/San Diego,2019,R4 Hispanic,304.0,120.0,27.0
MCP-San Diego PACE/San Diego,2020,R4 Hispanic,507.0,180.0,54.0
MCP-San Diego PACE/San Diego,2020,R6 Other,277.0,103.0,22.0
MCP-San Diego PACE/San Diego,2021,R4 Hispanic,696.0,215.0,62.0
MCP-San Diego PACE/San Diego,2021,R5 White,148.0,60.0,19.0
MCP-San Diego PACE/San Diego,2021,R6 Other,560.0,181.0,66.0
MCP-San Diego PACE/San Diego,2022,R4 Hispanic,810.0,92.0,19.0
MCP-San Diego PACE/San Diego,2022,R6 Other,844.0,109.0,24.0
MCP-San Diego PACE/San Diego,2019,R5 White,27.0,0.0,0.0
MCP-San Diego PACE/San Diego,2019,R7 Unknown,76.0,0.0,0.0
MCP-San Diego PACE/San Diego,2020,R3 Black,25.0,0.0,0.0
MCP-San Diego PACE/San Diego,2022,R2 Asian or Pacific Islander,53.0,0.0,0.0
MCP-San Diego PACE/San Diego,2022,R7 Unknown,169.0,0.0,0.0
MCP-San Francisco Hlth Plan,2019,R1 Alaskan Native or American Indian,361.0,65.0,23.0
MCP-San Francisco Hlth Plan,2019,R2 Asian or Pacific Islander,41349.0,2169.0,381.0
MCP-San Francisco Hlth Plan,2019,R3 Black,9590.0,1313.0,244.0
MCP-San Francisco Hlth Plan,2019,R4 Hispanic,11443.0,1383.0,287.0
MCP-San Francisco Hlth Plan,2019,R5 White,12360.0,2051.0,608.0
MCP-San Francisco Hlth Plan,2019,R6 Other,21644.0,2758.0,703.0
MCP-San Francisco Hlth Plan,2019,R7 Unknown,3716.0,467.0,124.0
MCP-San Francisco Hlth Plan,2020,R1 Alaskan Native or American Indian,320.0,60.0,17.0
MCP-San Francisco Hlth Plan,2020,R2 Asian or Pacific Islander,39780.0,1914.0,314.0
MCP-San Francisco Hlth Plan,2020,R3 Black,8924.0,1267.0,215.0
MCP-San Francisco Hlth Plan,2020,R4 Hispanic,11228.0,1289.0,261.0
MCP-San Francisco Hlth Plan,2020,R5 White,11226.0,1849.0,563.0
MCP-San Francisco Hlth Plan,2020,R6 Other,23946.0,2892.0,726.0
MCP-San Francisco Hlth Plan,2020,R7 Unknown,2887.0,371.0,106.0
MCP-San Francisco Hlth Plan,2021,R1 Alaskan Native or American Indian,314.0,60.0,24.0
MCP-San Francisco Hlth Plan,2021,R2 Asian or Pacific Islander,40568.0,2139.0,399.0
MCP-San Francisco Hlth Plan,2021,R3 Black,8674.0,1164.0,258.0
MCP-San Francisco Hlth Plan,2021,R4 Hispanic,11968.0,1418.0,340.0
MCP-San Francisco Hlth Plan,2021,R5 White,11373.0,1862.0,606.0
MCP-San Francisco Hlth Plan,2021,R6 Other,29977.0,3933.0,1120.0
MCP-San Francisco Hlth Plan,2021,R7 Unknown,2487.0,347.0,113.0
MCP-San Francisco Hlth Plan,2022,R1 Alaskan Native or American Indian,336.0,56.0,21.0
MCP-San Francisco Hlth Plan,2022,R2 Asian or Pacific Islander,42932.0,2273.0,382.0
MCP-San Francisco Hlth Plan,2022,R3 Black,9111.0,1109.0,244.0
MCP-San Francisco Hlth Plan,2022,R4 Hispanic,14084.0,1489.0,330.0
MCP-San Francisco Hlth Plan,2022,R5 White,12382.0,1824.0,599.0
MCP-San Francisco Hlth Plan,2022,R6 Other,36433.0,4453.0,1317.0
MCP-San Francisco Hlth Plan,2022,R7 Unknown,2472.0,298.0,71.0
MCP-San Francisco Hlth Plan,2019,R1 Alaskan Native or American Indian,361.0,43.0,35.0
MCP-San Francisco Hlth Plan,2019,R2 Asian or Pacific Islander,41349.0,1234.0,940.0
MCP-San Francisco Hlth Plan,2019,R3 Black,9590.0,1124.0,763.0
MCP-San Francisco Hlth Plan,2019,R4 Hispanic,11443.0,812.0,579.0
MCP-San Francisco Hlth Plan,2019,R5 White,12360.0,1497.0,1043.0
MCP-San Francisco Hlth Plan,2019,R6 Other,21644.0,1806.0,1278.0
MCP-San Francisco Hlth Plan,2019,R7 Unknown,3716.0,461.0,361.0
MCP-San Francisco Hlth Plan,2020,R1 Alaskan Native or American Indian,320.0,38.0,19.0
MCP-San Francisco Hlth Plan,2020,R2 Asian or Pacific Islander,39780.0,1175.0,903.0
MCP-San Francisco Hlth Plan,2020,R3 Black,8924.0,981.0,696.0
MCP-San Francisco Hlth Plan,2020,R4 Hispanic,11228.0,712.0,505.0
MCP-San Francisco Hlth Plan,2020,R5 White,11226.0,1255.0,916.0
MCP-San Francisco Hlth Plan,2020,R6 Other,23946.0,1844.0,1267.0
MCP-San Francisco Hlth Plan,2020,R7 Unknown,2887.0,394.0,291.0
MCP-San Francisco Hlth Plan,2021,R1 Alaskan Native or American Indian,314.0,29.0,19.0
MCP-San Francisco Hlth Plan,2021,R2 Asian or Pacific Islander,40568.0,1115.0,919.0
MCP-San Francisco Hlth Plan,2021,R3 Black,8674.0,910.0,663.0
MCP-San Francisco Hlth Plan,2021,R4 Hispanic,11968.0,640.0,493.0
MCP-San Francisco Hlth Plan,2021,R5 White,11373.0,1110.0,859.0
MCP-San Francisco Hlth Plan,2021,R6 Other,29977.0,2122.0,1515.0
MCP-San Francisco Hlth Plan,2021,R7 Unknown,2487.0,325.0,261.0
MCP-San Francisco Hlth Plan,2022,R1 Alaskan Native or American Indian,336.0,30.0,19.0
MCP-San Francisco Hlth Plan,2022,R2 Asian or Pacific Islander,42929.0,1108.0,877.0
MCP-San Francisco Hlth Plan,2022,R3 Black,9110.0,870.0,635.0
MCP-San Francisco Hlth Plan,2022,R4 Hispanic,13880.0,670.0,495.0
MCP-San Francisco Hlth Plan,2022,R5 White,12375.0,1066.0,803.0
MCP-San Francisco Hlth Plan,2022,R6 Other,36380.0,2376.0,1723.0
MCP-San Francisco Hlth Plan,2022,R7 Unknown,2469.0,284.0,224.0
MCP-Santa Barbara Hlth Authrty,2019,R1 Alaskan Native or American Indian,411.0,53.0,12.0
MCP-Santa Barbara Hlth Authrty,2019,R2 Asian or Pacific Islander,2178.0,129.0,34.0
MCP-Santa Barbara Hlth Authrty,2019,R3 Black,1435.0,163.0,50.0
MCP-Santa Barbara Hlth Authrty,2019,R4 Hispanic,16150.0,1421.0,346.0
MCP-Santa Barbara Hlth Authrty,2019,R5 White,35151.0,4212.0,1445.0
MCP-Santa Barbara Hlth Authrty,2019,R6 Other,8384.0,1056.0,364.0
MCP-Santa Barbara Hlth Authrty,2019,R7 Unknown,3390.0,433.0,146.0
MCP-Santa Barbara Hlth Authrty,2020,R1 Alaskan Native or American Indian,390.0,79.0,25.0
MCP-Santa Barbara Hlth Authrty,2020,R2 Asian or Pacific Islander,2015.0,171.0,55.0
MCP-Santa Barbara Hlth Authrty,2020,R3 Black,1354.0,222.0,70.0
MCP-Santa Barbara Hlth Authrty,2020,R4 Hispanic,17215.0,2186.0,627.0
MCP-Santa Barbara Hlth Authrty,2020,R5 White,33478.0,5394.0,1980.0
MCP-Santa Barbara Hlth Authrty,2020,R6 Other,10085.0,1725.0,605.0
MCP-Santa Barbara Hlth Authrty,2020,R7 Unknown,4013.0,663.0,219.0
MCP-Santa Barbara Hlth Authrty,2021,R1 Alaskan Native or American Indian,360.0,69.0,23.0
MCP-Santa Barbara Hlth Authrty,2021,R2 Asian or Pacific Islander,2055.0,147.0,41.0
MCP-Santa Barbara Hlth Authrty,2021,R3 Black,1332.0,219.0,84.0
MCP-Santa Barbara Hlth Authrty,2021,R4 Hispanic,16930.0,2178.0,691.0
MCP-Santa Barbara Hlth Authrty,2021,R5 White,34660.0,5697.0,2140.0
MCP-Santa Barbara Hlth Authrty,2021,R6 Other,12555.0,2186.0,806.0
MCP-Santa Barbara Hlth Authrty,2021,R7 Unknown,4936.0,886.0,337.0
MCP-Santa Barbara Hlth Authrty,2022,R1 Alaskan Native or American Indian,358.0,64.0,22.0
MCP-Santa Barbara Hlth Authrty,2022,R2 Asian or Pacific Islander,2188.0,191.0,55.0
MCP-Santa Barbara Hlth Authrty,2022,R3 Black,1373.0,246.0,93.0
MCP-Santa Barbara Hlth Authrty,2022,R4 Hispanic,19318.0,2184.0,684.0
MCP-Santa Barbara Hlth Authrty,2022,R5 White,38279.0,5934.0,2321.0
MCP-Santa Barbara Hlth Authrty,2022,R6 Other,15013.0,2635.0,1009.0
MCP-Santa Barbara Hlth Authrty,2022,R7 Unknown,5895.0,1064.0,393.0
MCP-Santa Barbara Hlth Authrty,2019,R1 Alaskan Native or American Indian,411.0,30.0,21.0
MCP-Santa Barbara Hlth Authrty,2019,R2 Asian or Pacific Islander,2177.0,63.0,32.0
MCP-Santa Barbara Hlth Authrty,2019,R3 Black,1434.0,131.0,84.0
MCP-Santa Barbara Hlth Authrty,2019,R4 Hispanic,16140.0,445.0,263.0
MCP-Santa Barbara Hlth Authrty,2019,R5 White,35140.0,1585.0,919.0
MCP-Santa Barbara Hlth Authrty,2019,R6 Other,8384.0,437.0,252.0
MCP-Santa Barbara Hlth Authrty,2019,R7 Unknown,3387.0,231.0,158.0
MCP-Santa Barbara Hlth Authrty,2020,R1 Alaskan Native or American Indian,390.0,26.0,16.0
MCP-Santa Barbara Hlth Authrty,2020,R2 Asian or Pacific Islander,2015.0,49.0,39.0
MCP-Santa Barbara Hlth Authrty,2020,R3 Black,1354.0,106.0,72.0
MCP-Santa Barbara Hlth Authrty,2020,R4 Hispanic,17206.0,427.0,273.0
MCP-Santa Barbara Hlth Authrty,2020,R5 White,33472.0,1516.0,1000.0
MCP-Santa Barbara Hlth Authrty,2020,R6 Other,10084.0,466.0,296.0
MCP-Santa Barbara Hlth Authrty,2020,R7 Unknown,4012.0,287.0,184.0
MCP-Santa Barbara Hlth Authrty,2021,R1 Alaskan Native or American Indian,360.0,20.0,11.0
MCP-Santa Barbara Hlth Authrty,2021,R2 Asian or Pacific Islander,2055.0,32.0,31.0
MCP-Santa Barbara Hlth Authrty,2021,R3 Black,1332.0,96.0,72.0
MCP-Santa Barbara Hlth Authrty,2021,R4 Hispanic,16927.0,425.0,280.0
MCP-Santa Barbara Hlth Authrty,2021,R5 White,34653.0,1365.0,949.0
MCP-Santa Barbara Hlth Authrty,2021,R6 Other,12554.0,530.0,349.0
MCP-Santa Barbara Hlth Authrty,2021,R7 Unknown,4934.0,296.0,209.0
MCP-Santa Barbara Hlth Authrty,2022,R1 Alaskan Native or American Indian,358.0,20.0,11.0
MCP-Santa Barbara Hlth Authrty,2022,R2 Asian or Pacific Islander,2187.0,41.0,30.0
MCP-Santa Barbara Hlth Authrty,2022,R3 Black,1373.0,103.0,71.0
MCP-Santa Barbara Hlth Authrty,2022,R4 Hispanic,19313.0,413.0,279.0
MCP-Santa Barbara Hlth Authrty,2022,R5 White,38273.0,1257.0,866.0
MCP-Santa Barbara Hlth Authrty,2022,R6 Other,15013.0,526.0,331.0
MCP-Santa Barbara Hlth Authrty,2022,R7 Unknown,5894.0,319.0,226.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R2 Asian or Pacific Islander,952.0,47.0,21.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R4 Hispanic,6632.0,453.0,156.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R5 White,18239.0,2135.0,843.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R6 Other,5981.0,707.0,255.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R7 Unknown,2339.0,258.0,106.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R1 Alaskan Native or American Indian,225.0,55.0,22.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R2 Asian or Pacific Islander,934.0,87.0,26.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R3 Black,464.0,77.0,28.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R4 Hispanic,6428.0,973.0,313.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R5 White,17020.0,3812.0,1407.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R6 Other,7396.0,1630.0,593.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R7 Unknown,2531.0,525.0,175.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R1 Alaskan Native or American Indian,224.0,50.0,23.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R2 Asian or Pacific Islander,955.0,102.0,34.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R3 Black,471.0,96.0,31.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R4 Hispanic,6565.0,1189.0,396.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R5 White,16686.0,3925.0,1558.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R6 Other,8852.0,2024.0,833.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R7 Unknown,2879.0,648.0,228.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R1 Alaskan Native or American Indian,238.0,41.0,18.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R2 Asian or Pacific Islander,1011.0,79.0,33.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R3 Black,499.0,91.0,27.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R4 Hispanic,7620.0,1064.0,369.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R5 White,17260.0,3411.0,1482.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R6 Other,11041.0,2284.0,1023.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R7 Unknown,3115.0,565.0,237.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R3 Black,493.0,45.0,31.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R4 Hispanic,6630.0,184.0,118.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R5 White,18235.0,1105.0,668.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R6 Other,5979.0,373.0,230.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2019,R7 Unknown,2338.0,216.0,141.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R3 Black,464.0,34.0,17.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R4 Hispanic,6426.0,155.0,105.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R5 White,17016.0,1020.0,698.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R6 Other,7395.0,448.0,311.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2020,R7 Unknown,2531.0,188.0,140.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R3 Black,471.0,37.0,24.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R4 Hispanic,6563.0,179.0,124.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R5 White,16683.0,968.0,698.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R6 Other,8851.0,516.0,369.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2021,R7 Unknown,2879.0,244.0,176.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R3 Black,499.0,36.0,22.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R4 Hispanic,7619.0,165.0,92.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R5 White,17257.0,933.0,605.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R6 Other,11039.0,680.0,400.0
"MCP-Santa Barbara Hlth Authrty, San Luis Obispo",2022,R7 Unknown,3115.0,227.0,157.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R1 Alaskan Native or American Indian,34.0,0.0,0.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R5 White,1361.0,64.0,16.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R1 Alaskan Native or American Indian,36.0,0.0,0.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R2 Asian or Pacific Islander,3130.0,101.0,73.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R4 Hispanic,1984.0,106.0,84.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R5 White,1311.0,197.0,168.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R6 Other,615.0,70.0,55.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2019,R7 Unknown,889.0,57.0,45.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R2 Asian or Pacific Islander,3727.0,105.0,84.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R4 Hispanic,2220.0,120.0,90.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R5 White,1361.0,207.0,174.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R6 Other,751.0,77.0,62.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2020,R7 Unknown,859.0,54.0,43.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R2 Asian or Pacific Islander,4276.0,122.0,94.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R4 Hispanic,2496.0,137.0,113.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R5 White,1398.0,206.0,177.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R6 Other,919.0,87.0,71.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2021,R7 Unknown,828.0,53.0,45.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2022,R2 Asian or Pacific Islander,4495.0,118.0,94.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2022,R4 Hispanic,2477.0,142.0,117.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2022,R5 White,1387.0,233.0,201.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2022,R6 Other,1040.0,107.0,91.0
MCP-Santa Clara Family Health Plan (CMC)/Santa Clara,2022,R7 Unknown,835.0,53.0,49.0
MCP-Santa Clara Family Hlth,2019,R1 Alaskan Native or American Indian,679.0,87.0,20.0
MCP-Santa Clara Family Hlth,2019,R2 Asian or Pacific Islander,63040.0,2060.0,318.0
MCP-Santa Clara Family Hlth,2019,R3 Black,5916.0,565.0,116.0
MCP-Santa Clara Family Hlth,2019,R4 Hispanic,39240.0,3655.0,638.0
MCP-Santa Clara Family Hlth,2019,R5 White,25501.0,3514.0,899.0
MCP-Santa Clara Family Hlth,2019,R6 Other,18084.0,1725.0,370.0
MCP-Santa Clara Family Hlth,2019,R7 Unknown,8868.0,832.0,186.0
MCP-Santa Clara Family Hlth,2020,R1 Alaskan Native or American Indian,601.0,81.0,15.0
MCP-Santa Clara Family Hlth,2020,R2 Asian or Pacific Islander,61429.0,2160.0,330.0
MCP-Santa Clara Family Hlth,2020,R3 Black,5555.0,549.0,110.0
MCP-Santa Clara Family Hlth,2020,R4 Hispanic,38126.0,3410.0,571.0
MCP-Santa Clara Family Hlth,2020,R5 White,23934.0,3329.0,797.0
MCP-Santa Clara Family Hlth,2020,R6 Other,20247.0,1927.0,383.0
MCP-Santa Clara Family Hlth,2020,R7 Unknown,8989.0,928.0,184.0
MCP-Santa Clara Family Hlth,2021,R1 Alaskan Native or American Indian,636.0,79.0,19.0
MCP-Santa Clara Family Hlth,2021,R2 Asian or Pacific Islander,61406.0,2761.0,466.0
MCP-Santa Clara Family Hlth,2021,R3 Black,5635.0,575.0,131.0
MCP-Santa Clara Family Hlth,2021,R4 Hispanic,39715.0,3615.0,762.0
